# owner<TAB>step-slug<TAB>description
haunt	bound-bbywvy-reproduction	S08: Resolve the original inspiration claim. Repo=/home/mesh-home/tiny-fleet (never hyperhauntology_for_kids). Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section S08 AND Global execution and verification rules. Dependencies: S04 and existing runtime task if needed Files: scripts/bbywvy_test.py; docs/bbywvy-360m-notes.md; runs/bbywvy-reproduction-v1/. Next: Resolve the original model card and available files; record immutable revision and runtime compatibility. Distinguish inference reproduction from reproducing training. Check: rtk proxy .venv/bin/python scripts/bbywvy_test.py --help. Closure: Runner exposes explicit pinned config and run-dir; result is reproducible bounded comparison or documented unavailable artifact, never implied training reproduction. Artifact=/home/mesh-home/tiny-fleet/docs/task-receipts/S08-implementation.md; commit/push scoped work and verify remote; implementation done only submits to independent vpn gate.
vpn	verify-bound-bbywvy-reproduction	S08-V: Independently verify S08, not author self-report. Operator explicitly assigns this repository verification to vpn. Repo=/home/mesh-home/tiny-fleet. Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section S08 and S08-V plus strict global verification rules. Input=/home/mesh-home/tiny-fleet/docs/task-receipts/S08-implementation.md and its exact source commit. In isolated checkout run rtk proxy .venv/bin/python scripts/bbywvy_test.py --help; any output goes into a new temporary verification directory, never completed author run. Inspect artifacts/hashes/dependencies; applicable mutation or raw-data recomputation plus independent negative case. Acceptance: Runner exposes explicit pinned config and run-dir; result is reproducible bounded comparison or documented unavailable artifact, never implied training reproduction. Write /home/mesh-home/tiny-fleet/docs/task-receipts/S08-verification.md with commands/exit codes/output hashes/PASS-FAIL-BLOCKED; commit/push and verify remote. On failed predicate block this step and request keyed haunt correction; never settle to skip failure. PASS unlocks successor.
haunt	operator-policy-robustness	S09: Measure the lexical policy baseline on unseen difficult cases. Repo=/home/mesh-home/tiny-fleet (never hyperhauntology_for_kids). Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section S09 AND Global execution and verification rules. Dependencies: C08, S01-S05; do not tune the tested policy on final cases Files: scripts/eval_operator_robustness.py (new); scripts/test_operator_robustness.py (new); corpus/operator-robustness-v1/; runs/operator-robustness-v1/; docs/operator-robustness.md (new). Next: Preregister heldout source-family cases for benign substring triggers (class in guitar class), destructive paraphrases without known keywords, negation, quoted instructions, mixed benign/risky requests and RU/EN; use independently authored labels and keep reference labels out of model input. Check: rtk proxy .venv/bin/python scripts/test_operator_robustness.py. Closure: Independent heldout corpus and full raw decision matrix; false-positive/false-negative and coverage reports with uncertainty; unsafe consumer fallthrough remains impossible in fixtures. Artifact=/home/mesh-home/tiny-fleet/docs/task-receipts/S09-implementation.md; commit/push scoped work and verify remote; implementation done only submits to independent vpn gate.
vpn	verify-operator-policy-robustness	S09-V: Independently verify S09, not author self-report. Operator explicitly assigns this repository verification to vpn. Repo=/home/mesh-home/tiny-fleet. Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section S09 and S09-V plus strict global verification rules. Input=/home/mesh-home/tiny-fleet/docs/task-receipts/S09-implementation.md and its exact source commit. In isolated checkout run rtk proxy .venv/bin/python scripts/test_operator_robustness.py; any output goes into a new temporary verification directory, never completed author run. Inspect artifacts/hashes/dependencies; applicable mutation or raw-data recomputation plus independent negative case. Acceptance: Independent heldout corpus and full raw decision matrix; false-positive/false-negative and coverage reports with uncertainty; unsafe consumer fallthrough remains impossible in fixtures. Write /home/mesh-home/tiny-fleet/docs/task-receipts/S09-verification.md with commands/exit codes/output hashes/PASS-FAIL-BLOCKED; commit/push and verify remote. On failed predicate block this step and request keyed haunt correction; never settle to skip failure. PASS unlocks successor.
haunt	clean-clone-reproduction	P01: Make core workflows installable and continuously checked. Repo=/home/mesh-home/tiny-fleet (never hyperhauntology_for_kids). Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section P01 AND Global execution and verification rules. Dependencies: S06; runtime provisioning remains existing task Files: requirements-eval.txt; requirements-train.txt (new); scripts/check_publication.py (new); .github/workflows/ci.yml (new); docs/reproduce.md (new). Next: Capture tested dependency versions into separate CPU/eval and GPU/training instructions; pin model revisions in manifests. Do not install the current node's unrelated packages. Check: rtk proxy .venv/bin/python scripts/check_publication.py --offline. Closure: Fresh-clone CPU suite passes from documented dependencies; CI workflow executes those exact commands and output is retained with commit/hash. Artifact=/home/mesh-home/tiny-fleet/docs/task-receipts/P01-implementation.md; commit/push scoped work and verify remote; implementation done only submits to independent vpn gate.
vpn	verify-clean-clone-reproduction	P01-V: Independently verify P01, not author self-report. Operator explicitly assigns this repository verification to vpn. Repo=/home/mesh-home/tiny-fleet. Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section P01 and P01-V plus strict global verification rules. Input=/home/mesh-home/tiny-fleet/docs/task-receipts/P01-implementation.md and its exact source commit. In isolated checkout run rtk proxy .venv/bin/python scripts/check_publication.py --offline; any output goes into a new temporary verification directory, never completed author run. Inspect artifacts/hashes/dependencies; applicable mutation or raw-data recomputation plus independent negative case. Acceptance: Fresh-clone CPU suite passes from documented dependencies; CI workflow executes those exact commands and output is retained with commit/hash. Write /home/mesh-home/tiny-fleet/docs/task-receipts/P01-verification.md with commands/exit codes/output hashes/PASS-FAIL-BLOCKED; commit/push and verify remote. On failed predicate block this step and request keyed haunt correction; never settle to skip failure. PASS unlocks successor.
haunt	publish-provenance-cards	P02: Ship provenance, model and dataset documentation. Repo=/home/mesh-home/tiny-fleet (never hyperhauntology_for_kids). Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section P02 AND Global execution and verification rules. Dependencies: P01 and S06-S08 Files: docs/model-card.md (new); docs/dataset-card.md (new); THIRD_PARTY.md (new); CITATION.cff (new); docs/artifact-manifest.json (new). Next: Inventory every tracked adapter, corpus and derived snapshot. Record upstream model/data terms and lineage; do not assume repository CC0 changes upstream rights. Check: rtk proxy .venv/bin/python scripts/check_publication.py --offline. Closure: Every redistributed model/data file has provenance and known terms or is excluded from release; links/hashes verified, historical versus new results distinct. Artifact=/home/mesh-home/tiny-fleet/docs/task-receipts/P02-implementation.md; commit/push scoped work and verify remote; implementation done only submits to independent vpn gate.
vpn	verify-publish-provenance-cards	P02-V: Independently verify P02, not author self-report. Operator explicitly assigns this repository verification to vpn. Repo=/home/mesh-home/tiny-fleet. Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section P02 and P02-V plus strict global verification rules. Input=/home/mesh-home/tiny-fleet/docs/task-receipts/P02-implementation.md and its exact source commit. In isolated checkout run rtk proxy .venv/bin/python scripts/check_publication.py --offline; any output goes into a new temporary verification directory, never completed author run. Inspect artifacts/hashes/dependencies; applicable mutation or raw-data recomputation plus independent negative case. Acceptance: Every redistributed model/data file has provenance and known terms or is excluded from release; links/hashes verified, historical versus new results distinct. Write /home/mesh-home/tiny-fleet/docs/task-receipts/P02-verification.md with commands/exit codes/output hashes/PASS-FAIL-BLOCKED; commit/push and verify remote. On failed predicate block this step and request keyed haunt correction; never settle to skip failure. PASS unlocks successor.
haunt	write-research-report	P03: Write a restrained article with reproducible figures. Repo=/home/mesh-home/tiny-fleet (never hyperhauntology_for_kids). Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section P03 AND Global execution and verification rules. Dependencies: S06, P02; drift status can remain preliminary Files: docs/paper.md (new); docs/references.bib (new); scripts/plot_study.py (new); docs/figures/ (new). Next: State the measured contribution against LoRA/routing prior work, using small-model cost/quality evidence rather than novelty by naming. Check: rtk proxy .venv/bin/python scripts/plot_study.py --run-dir runs/fleet-study-v1 --out-dir docs/figures. Closure: Figures regenerate from raw-derived tables; every quantitative paper claim traces to validated evidence and uncertainty; no result selected only because favorable. Artifact=/home/mesh-home/tiny-fleet/docs/task-receipts/P03-implementation.md; commit/push scoped work and verify remote; implementation done only submits to independent vpn gate.
vpn	verify-write-research-report	P03-V: Independently verify P03, not author self-report. Operator explicitly assigns this repository verification to vpn. Repo=/home/mesh-home/tiny-fleet. Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section P03 and P03-V plus strict global verification rules. Input=/home/mesh-home/tiny-fleet/docs/task-receipts/P03-implementation.md and its exact source commit. In isolated checkout run rtk proxy .venv/bin/python scripts/plot_study.py --run-dir runs/fleet-study-v1 --out-dir docs/figures; any output goes into a new temporary verification directory, never completed author run. Inspect artifacts/hashes/dependencies; applicable mutation or raw-data recomputation plus independent negative case. Acceptance: Figures regenerate from raw-derived tables; every quantitative paper claim traces to validated evidence and uncertainty; no result selected only because favorable. Write /home/mesh-home/tiny-fleet/docs/task-receipts/P03-verification.md with commands/exit codes/output hashes/PASS-FAIL-BLOCKED; commit/push and verify remote. On failed predicate block this step and request keyed haunt correction; never settle to skip failure. PASS unlocks successor.
haunt	demo-and-release-gate	P04: Deliver a safe presentation and auditable release candidate. Repo=/home/mesh-home/tiny-fleet (never hyperhauntology_for_kids). Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section P04 AND Global execution and verification rules. Dependencies: P01-P03; existing closeout consumes outputs; existing pilot/witness gates control usefulness claims Files: scripts/demo.py (new); scripts/test_demo.py (new); docs/presentation.md (new); docs/release-checklist.md (new); docs/release-candidate.json (new). Next: Show three cases: correctly routed specialist, OOD abstention, operator review/block. Display task score provenance and approximate measured latency, never fabricated live timing. Check: rtk proxy .venv/bin/python scripts/test_demo.py. Closure: Offline demo and failure cases pass; release candidate points to validated figures/cards/evidence. Research success, deployment eligibility and presentation readiness remain separate flags. Artifact=/home/mesh-home/tiny-fleet/docs/task-receipts/P04-implementation.md; commit/push scoped work and verify remote; implementation done only submits to independent vpn gate.
vpn	verify-demo-and-release-gate	P04-V: Independently verify P04, not author self-report. Operator explicitly assigns this repository verification to vpn. Repo=/home/mesh-home/tiny-fleet. Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section P04 and P04-V plus strict global verification rules. Input=/home/mesh-home/tiny-fleet/docs/task-receipts/P04-implementation.md and its exact source commit. In isolated checkout run rtk proxy .venv/bin/python scripts/test_demo.py; any output goes into a new temporary verification directory, never completed author run. Inspect artifacts/hashes/dependencies; applicable mutation or raw-data recomputation plus independent negative case. Acceptance: Offline demo and failure cases pass; release candidate points to validated figures/cards/evidence. Research success, deployment eligibility and presentation readiness remain separate flags. Write /home/mesh-home/tiny-fleet/docs/task-receipts/P04-verification.md with commands/exit codes/output hashes/PASS-FAIL-BLOCKED; commit/push and verify remote. On failed predicate block this step and request keyed haunt correction; never settle to skip failure. PASS unlocks successor.
